BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,Cluster,t-SNE 1,t-SNE 2,t-SNE 3
4389.759633,473.74,0.166667,473.74,0.0,7,2462.100789,4500.0,999.619739,Normal_3,-3.4402325,14.326888,-4.4344745
4672.628863,483.02,1.0,99.0,384.02,25,1168.493188,8500.0,1476.028461,Normal_3,5.1923494,5.880415,-5.58851
1649.174527,0.0,0.0,0.0,0.0,0,364.489187,10000.0,1334.151756,Normal_1,3.0957806,0.6136653,10.916892
179.765708,1628.62,1.0,1233.9,394.72,36,0.0,5000.0,1642.917096,Normal_1,8.180995,-3.8681762,0.2257673
406.707189,0.0,0.0,0.0,0.0,0,211.485981,5000.0,602.755235,Normal_2,-4.145346,-1.2751201,13.197602
323.801713,0.0,0.0,0.0,0.0,0,1430.485333,1500.0,0.0,Normal_2,-13.021495,11.641062,9.001424
170.49564,2581.01,0.333333,2082.67,498.34,10,0.0,4000.0,1088.390376,Normal_1,0.31968373,-2.828158,1.2194375
4081.115283,1133.98,1.0,298.59,835.39,42,495.425832,8500.0,1532.358832,Normal_1,7.4432797,4.885072,-4.712048
2551.808695,179.9,0.25,179.9,0.0,7,196.095144,3000.0,586.174437,Normal_2,-10.257227,-0.5904718,-7.4767165
4.652161,398.64,1.0,0.0,398.64,12,0.0,2000.0,445.721684,Normal_2,8.574448,-15.838349,-4.8360147
2569.237357,0.0,0.0,0.0,0.0,0,498.667849,2500.0,188.855192,Normal_2,-11.4853,10.669979,-6.1834297
1541.047251,100.0,0.166667,0.0,100.0,2,0.0,7000.0,325.179537,Normal_2,-2.8223515,7.3024626,-0.8570312
2886.330537,0.0,0.0,0.0,0.0,0,275.617952,3000.0,3628.742239,Normal_3,-2.573174,7.770894,5.2793126
428.532479,0.0,0.0,0.0,0.0,0,2039.234459,9000.0,1446.932048,Normal_3,2.4885747,3.0179358,12.171781
579.57472,1337.5,0.583333,0.0,1337.5,11,1059.31576,1500.0,2772.615528,Normal_1,-0.2854785,-9.873997,0.8965959
350.306089,0.0,0.0,0.0,0.0,0,1438.822819,1500.0,57.290411,Normal_2,-13.014772,11.653781,8.928178
1613.502125,65.6,0.4,0.0,112.6,5,0.0,5000.0,390.916581,Normal_2,-7.0134134,1.383118,-1.8138628
1906.67771,486.27,0.416667,580.2,0.0,14,0.0,2000.0,712.776539,Normal_2,-7.093492,-3.0135355,-4.217494
1196.183155,166.8,0.083333,166.8,0.0,1,0.0,7000.0,1910.836556,Normal_1,0.2820125,1.0546224,10.855269
89.165814,724.0,0.833333,0.0,724.0,6,0.0,1000.0,521.867766,Normal_2,0.0871402,-14.115821,-2.2299745
1111.811966,0.0,0.0,0.0,0.0,0,2028.487118,2000.0,1264.471544,Normal_3,-7.0391436,11.282202,7.0437903
1783.266003,129.05,0.083333,129.05,0.0,1,1412.345077,2000.0,581.851472,Normal_3,-11.097739,13.8718605,-0.92053926
92.007959,1265.58,1.0,0.0,1265.58,26,0.0,5700.0,1341.967777,Normal_1,12.946237,-7.0019827,0.18266767
33.04593,204.24,1.0,0.0,204.24,6,0.0,1500.0,163.744562,Normal_2,6.339964,-20.227612,-6.5584674
645.515371,756.0,1.0,756.0,0.0,12,0.0,600.0,1305.933063,Normal_2,1.7757597,-10.0950575,-6.227364
23.249635,307.4,0.333333,0.0,307.4,4,0.0,5500.0,784.765421,Normal_2,0.13009666,-7.4993906,10.100628
204.61438,1410.6,0.583333,411.6,999.0,8,0.0,4000.0,1933.515816,Normal_1,0.18079112,-10.977869,2.325493
312.928384,0.0,0.0,0.0,0.0,0,1800.188812,2800.0,28.380195,Normal_3,-9.394877,11.644208,3.5869365
282.070933,1926.19,1.0,569.8,1356.39,43,500.865079,7000.0,2609.18811,Normal_1,13.005271,-4.1656375,-0.65995467
18.306211,162.01,0.083333,162.01,0.0,1,0.0,7000.0,266.822736,Normal_2,0.91437244,-1.7560443,13.045908
2092.156291,1372.81,0.416667,1372.81,0.0,16,0.0,2250.0,1073.317848,Normal_1,-3.9423287,-2.3565028,-1.3275603
239.055052,892.4,0.636364,383.4,509.0,15,0.0,2100.0,1713.393928,Normal_1,-2.5487404,-7.9164476,-0.49996433
478.530825,0.0,0.0,0.0,0.0,0,96.176909,500.0,175.481779,Normal_2,-17.17689,4.0186515,8.686169
1585.763627,85.69,0.125,85.69,0.0,2,2649.776206,3000.0,316.55616,Normal_3,-8.185646,15.950465,2.4978857
50.82451,456.0,1.0,0.0,456.0,12,0.0,1000.0,339.113852,Normal_2,7.949552,-15.969796,-8.488638
113.36255,1160.35,0.833333,853.35,307.0,25,0.0,5000.0,1223.179332,Normal_1,4.9126115,-6.450723,0.39864165
12.683677,31.68,0.083333,0.0,31.68,1,0.0,4000.0,210.141652,Normal_2,-6.023608,-3.4269674,12.1962805
1.632453,1985.62,1.0,0.0,1985.62,41,0.0,7500.0,1792.109113,Normal_1,14.935744,-3.3551254,-1.1418103
26.96054,157.45,0.416667,0.0,157.45,5,0.0,1000.0,238.253379,Normal_2,-9.612735,-11.631621,2.0798333
86.793633,387.41,0.5,387.41,0.0,5,0.0,2500.0,37.014298,Normal_2,-7.0886354,-14.805004,4.706927
13.230057,112.21,0.416667,0.0,112.21,5,0.0,1500.0,229.90409,Normal_2,-9.591366,-11.915515,2.9684575
2389.347926,382.5,0.75,0.0,382.5,9,0.0,2500.0,1118.260439,Normal_2,-8.034926,-3.366174,-9.9405
2306.682105,280.0,0.166667,280.0,0.0,3,1708.514116,3000.0,3344.167438,Normal_3,-3.2400947,9.275955,5.493608
1817.71659,2490.07,0.916667,2022.57,467.5,20,153.337299,3400.0,392.291143,Normal_1,4.1091223,-2.1169133,-2.7396748
21.494012,417.0,0.416667,0.0,417.0,6,0.0,5000.0,394.135239,Normal_2,0.27119008,-8.45765,9.254141
368.980661,1516.42,0.916667,1516.42,0.0,31,0.0,10000.0,977.636615,Normal_1,9.387072,-2.640535,4.7972474
2408.162021,0.0,0.0,0.0,0.0,0,615.181965,2500.0,516.675665,Normal_3,-11.282957,10.662368,-5.7684555
16.135672,50.0,0.083333,50.0,0.0,1,0.0,7000.0,109.329805,Normal_2,0.9558578,-1.775329,13.151207
20.447524,306.99,0.5,0.0,306.99,9,0.0,3000.0,336.09467,Normal_2,-4.6974206,-13.277106,3.9022598
94.02407,1099.5,0.5,849.0,250.5,8,0.0,6000.0,1442.251089,Normal_1,1.4284539,-4.984777,6.930857
2755.195444,1640.29,1.0,847.95,792.34,27,809.102975,6200.0,2277.879418,Normal_1,6.16507,2.9735022,-4.2088823
540.691281,0.0,0.0,0.0,0.0,0,155.663715,2200.0,1561.37344,Normal_2,-9.68653,4.1253867,7.7010436
2713.833113,317.62,0.833333,0.0,317.62,10,225.464718,4500.0,665.76969,Normal_3,-7.928163,-2.3157353,-10.648647
2932.111796,346.32,0.333333,346.32,0.0,9,2631.304016,6000.0,597.5143,Normal_3,-4.5519233,13.984163,-2.0586207
2643.019532,554.38,1.0,191.13,363.25,15,0.0,8000.0,681.881907,Normal_1,4.2631426,4.8140073,-3.7289913
1196.364009,0.0,0.0,0.0,0.0,0,1376.669494,1500.0,293.144474,Normal_3,-13.754355,12.886765,4.976977
2.463995,165.8,0.333333,0.0,165.8,4,0.0,700.0,251.778786,Normal_2,-10.96594,-9.723701,2.9462633
535.278586,704.72,1.0,360.9,343.82,38,0.0,600.0,686.976557,Normal_2,7.305456,-7.694453,-6.9080386
5.404443,194.0,0.5,0.0,194.0,3,0.0,1500.0,269.175108,Normal_2,-7.613656,-13.602274,1.2802348
1113.954035,87.09,0.583333,0.0,87.09,8,0.0,4500.0,276.653239,Normal_2,1.2593745,-12.317487,9.162285
212.25194,0.0,0.0,0.0,0.0,0,310.679119,300.0,332.528057,Normal_2,-15.9841585,4.374864,9.823476
2610.433432,512.5,1.0,0.0,512.5,11,2771.850961,3000.0,691.600531,Normal_3,2.9668865,1.1846355,-10.634203
424.809549,1130.0,0.083333,1130.0,0.0,3,185.283125,1500.0,133.744014,Normal_2,-7.713765,-2.1838503,3.8843052
1448.6877,266.52,0.857143,0.0,266.52,24,0.0,1500.0,250.102937,Normal_2,-2.6259155,-7.9791365,-8.117487
50.044687,658.96,0.222222,658.96,0.0,2,0.0,2500.0,207.721495,Normal_2,-7.508849,-5.0003695,5.1320295
80.513636,588.2,1.0,65.0,523.2,13,0.0,3000.0,601.778889,Normal_2,9.931219,-14.267237,-3.1592755
2963.381127,535.97,0.75,535.97,0.0,10,38.953008,5000.0,638.384571,Normal_3,-8.217671,-1.8242003,-10.687032
56.060327,13.69,0.083333,0.0,13.69,1,0.0,2900.0,2165.403988,Normal_2,-8.833062,0.9654878,8.250752
636.20672,1514.8,0.5,1514.8,0.0,9,0.0,1500.0,1340.645745,Normal_1,-2.81099,-3.6186783,-0.28969207
854.166159,567.68,0.25,536.0,31.68,7,237.518629,3500.0,1697.132875,Normal_1,-7.609984,2.26733,2.469976
912.912728,0.0,0.0,0.0,0.0,0,1563.920556,1500.0,212.084925,Normal_3,-13.201571,12.622497,6.0907245
1694.655764,0.0,0.0,0.0,0.0,0,58.373936,1700.0,258.425485,Normal_2,-16.379715,7.81809,-6.109174
1157.305572,0.0,0.0,0.0,0.0,0,1195.791823,1200.0,328.141952,Normal_3,-14.952838,12.329499,5.634435
1201.62361,55.4,0.083333,55.4,0.0,1,109.3684,1200.0,188.413804,Normal_2,-14.603098,1.7092826,-0.23956801
1832.521787,0.0,0.0,0.0,0.0,0,131.233151,2000.0,495.043669,Normal_2,-14.588416,8.199061,-5.9275227
432.109743,334.48,0.25,281.98,52.5,6,473.763157,1200.0,634.297592,Normal_2,-11.499163,-5.266304,1.2783189
1827.688454,137.55,0.090909,0.0,137.55,4,0.0,9500.0,384.774018,Normal_2,3.0174966,0.49155024,10.891106
92.239093,1525.1,0.833333,0.0,1525.1,13,0.0,4000.0,1682.312643,Normal_1,15.3882065,-8.785078,-2.5441296
2.11508,50.0,0.083333,50.0,0.0,1,0.0,1200.0,555.764209,Normal_2,-13.017252,-1.2457883,6.86196
1082.436807,0.0,0.0,0.0,0.0,0,1835.406271,1500.0,2094.304543,Normal_3,-6.836653,10.066871,7.7485633
325.038037,512.16,0.833333,105.0,407.16,13,0.0,2500.0,567.449456,Normal_2,1.2561737,-15.885094,0.3409325
1700.753811,0.0,0.0,0.0,0.0,0,624.480873,2000.0,418.596666,Normal_2,-14.106958,9.994631,-2.6539915
3136.079106,555.0,1.0,0.0,555.0,12,1728.321044,3500.0,1045.129438,Normal_3,3.618409,1.4721218,-10.235636
0.0,9.28,0.25,0.0,9.28,3,0.0,5000.0,0.0,Normal_2,-2.048098,-6.3793855,11.165647
116.418751,1176.0,1.0,0.0,1176.0,12,0.0,2150.0,1083.783994,Normal_2,13.760398,-10.913387,-4.6909432
170.019011,266.6,0.166667,266.6,0.0,1,1199.729121,2500.0,293.055707,Normal_2,-13.382815,8.064614,4.9180026
1679.952713,585.39,0.75,585.39,0.0,11,0.0,1700.0,523.910288,Normal_2,-2.9645803,-6.569554,-6.4624104
1476.16609,0.0,0.0,0.0,0.0,0,1429.734958,3000.0,2644.30567,Normal_3,-3.9390604,8.359747,5.9896407
4611.724712,0.0,0.0,0.0,0.0,0,2686.074313,6000.0,674.702724,Normal_3,-1.5788522,15.254782,-4.9259996
245.115749,2690.62,0.875,1217.04,1473.58,44,0.0,8000.0,2806.897275,Normal_1,14.058289,-2.78218,-0.10342185
2525.683344,0.0,0.0,0.0,0.0,0,285.193204,7000.0,1483.38461,Normal_3,-3.1142354,9.125984,-2.0399778
112.01654,825.0,0.5,600.0,225.0,7,0.0,3000.0,218.826147,Normal_2,-3.8859158,-7.040753,2.467084
121.117428,968.64,1.0,0.0,968.64,24,0.0,3000.0,764.973252,Normal_2,10.84958,-10.690556,-4.699856
299.030773,805.8,1.0,540.0,265.8,13,0.0,4000.0,845.966736,Normal_2,6.4312844,-12.526426,0.3893046
3027.570865,0.0,0.0,0.0,0.0,0,2081.583331,4500.0,1074.265678,Normal_3,-6.0116878,14.897485,-4.7835155
617.413726,0.0,0.0,0.0,0.0,0,1420.758241,2000.0,385.654237,Normal_3,-12.669798,12.095355,7.3912134
765.109593,0.0,0.0,0.0,0.0,0,457.076354,1200.0,269.369459,Normal_2,-17.76867,5.892798,2.8931842
2583.247881,1337.35,1.0,45.65,1291.7,21,2484.59465,3000.0,819.792196,Normal_3,4.515768,-0.2129496,-9.222759
1146.669364,439.08,0.818182,108.45,330.63,15,0.0,1200.0,1476.257377,Normal_2,-3.0007682,-9.470148,-7.040789
757.470201,118.7,0.5,0.0,118.7,12,1520.641388,2000.0,305.892501,Normal_3,-5.0972934,-2.219571,-7.352094
1253.188317,320.34,0.666667,0.0,320.34,11,0.0,1500.0,1229.226379,Normal_2,-5.2937875,-7.8330774,-6.5789943
296.905944,43.25,0.125,0.0,43.25,1,875.31071,1800.0,32.924384,Normal_2,-14.243182,8.243266,5.9656363
1084.652647,0.0,0.0,0.0,0.0,0,37.460952,1200.0,272.517748,Normal_2,-21.17726,4.701032,3.3994398
237.198442,1166.68,1.0,0.0,1166.68,12,0.0,3500.0,1014.549633,Normal_1,13.655224,-10.805699,-3.5105674
1636.518315,542.47,0.25,542.47,0.0,2,1869.646314,3000.0,209.392729,Normal_3,-7.0975876,2.3205013,-6.1835136
1213.551338,941.39,1.0,860.67,80.72,18,49.747079,7000.0,1679.00486,Normal_1,7.0537367,-8.051572,3.004734
468.851415,0.0,0.0,0.0,0.0,0,147.205289,600.0,164.403739,Normal_2,-17.131882,4.1068845,8.680433
252.717781,463.34,0.833333,0.0,463.34,10,0.0,4000.0,162.949236,Normal_2,3.3061926,-13.289116,4.2426095
954.431507,1334.7,1.0,1334.7,0.0,13,90.168062,3000.0,904.68554,Normal_1,2.6455371,-8.968622,-5.8882084
18.105265,244.92,1.0,0.0,244.92,12,0.0,2500.0,221.798291,Normal_2,7.0315537,-16.089148,-2.242661
53.583548,553.85,0.75,369.1,184.75,19,0.0,4200.0,846.787917,Normal_2,2.725438,-7.406894,0.80178446
1275.142146,454.72,1.0,454.72,0.0,12,959.005156,1500.0,826.036748,Normal_3,-0.408608,-6.071082,-9.56925
151.912258,2216.21,1.0,2047.21,169.0,32,0.0,2500.0,2571.573214,Normal_1,6.1038027,-2.5923333,-1.5650544
192.942944,1963.25,1.0,1877.08,86.17,22,0.0,8000.0,1903.279643,Normal_1,8.357404,-2.3060393,3.8681674
64.152423,487.0,0.666667,487.0,0.0,13,0.0,500.0,454.888506,Normal_2,-4.6008034,-8.751511,-2.063989
954.060867,279.76,0.583333,0.0,578.55,14,325.076569,1000.0,956.028747,Normal_2,-6.6914763,-8.491097,-6.9480953
1631.385579,0.0,0.0,0.0,0.0,0,1755.575907,3500.0,398.316441,Normal_3,-8.856787,12.38538,-0.36036524
3803.969016,0.0,0.0,0.0,0.0,0,2459.259917,5000.0,1825.349955,Normal_3,-3.7184947,15.585361,-4.987689
1084.912729,661.49,0.083333,661.49,0.0,1,107.477606,1800.0,2617.887354,Normal_1,-7.2211776,2.5110955,4.3139715
2705.899439,0.0,0.0,0.0,0.0,0,547.055908,8500.0,1123.974128,Normal_3,-1.4690964,9.898227,-1.9562775
1044.878512,0.0,0.0,0.0,0.0,0,168.888837,1200.0,348.658967,Normal_2,-19.629494,5.474073,2.5068293
1944.394136,575.88,0.583333,375.88,200.0,12,0.0,4500.0,406.891744,Normal_2,1.3282969,3.6701725,-0.9233108
44.694228,788.99,0.75,235.9,553.09,15,0.0,5700.0,874.51882,Normal_1,5.181094,-8.721103,6.7374873
64.180193,602.2,0.416667,502.2,100.0,9,0.0,2500.0,590.403543,Normal_2,-4.8670373,-7.0673537,3.0319357
333.085021,980.0,0.083333,980.0,0.0,1,0.0,1000.0,1485.205378,Normal_2,-7.021418,-0.95600134,4.653055
719.592571,124.13,0.25,45.65,78.48,3,0.0,3000.0,1486.14717,Normal_2,-8.120612,2.3296773,1.9845356
1473.542308,240.02,0.583333,0.0,240.02,12,0.0,1500.0,613.733389,Normal_2,-6.34059,-6.4948845,-6.3658457
1359.527692,92.1,0.25,0.0,92.1,3,0.0,1500.0,487.05295,Normal_2,-11.910636,-2.023365,-3.5923452
208.039434,684.2,0.833333,518.87,165.33,26,0.0,4000.0,1194.108316,Normal_2,3.7581296,-7.006223,0.26090235
330.673765,33.44,0.333333,0.0,33.44,4,0.0,2400.0,2989.04951,Normal_1,-10.47355,-8.730717,-1.996827
1236.088709,0.0,0.0,0.0,0.0,0,2546.081531,2500.0,1612.24135,Normal_3,-5.553196,12.41102,6.9166074
288.350729,296.16,0.333333,0.0,296.16,8,1113.678595,1500.0,58.787935,Normal_2,-10.384838,-3.704277,0.32460028
1776.088454,117.0,0.333333,117.0,0.0,4,139.117692,9000.0,1160.657884,Normal_1,-0.24927738,7.296787,-0.92865384
4383.571529,0.0,0.0,0.0,0.0,0,1805.853456,5000.0,1161.700956,Normal_3,-3.5658715,14.491095,-5.939162
788.425212,94.38,0.166667,32.08,62.3,3,1461.675329,2500.0,1593.278155,Normal_3,-6.374577,8.639848,5.0986195
440.161534,365.0,0.25,116.0,249.0,6,0.0,800.0,230.655936,Normal_2,-13.234253,-8.487239,3.3240118
1994.005447,0.0,0.0,0.0,0.0,0,1512.2157,6000.0,689.917064,Normal_3,-5.1103654,10.647208,-0.44966623
137.507638,0.0,0.0,0.0,0.0,0,94.989817,500.0,158.139197,Normal_2,-16.29647,3.5459666,10.713117
222.478614,2360.7,0.916667,2360.7,0.0,44,0.0,5000.0,2313.605337,Normal_1,8.687212,-0.9658176,0.343772
4420.564706,0.0,0.0,0.0,0.0,0,310.00809,5000.0,1096.636052,Normal_3,-3.6225352,11.906317,-8.592778
46.290578,553.18,0.75,0.0,553.18,13,0.0,8000.0,467.565103,Normal_2,7.1210523,-7.258729,8.015966
1649.383354,2138.34,0.25,2025.0,113.34,6,289.350386,3000.0,1340.124452,Normal_1,-4.50206,-1.2218503,2.2127419
292.176394,400.04,0.583333,275.04,125.0,7,410.694889,3000.0,681.432786,Normal_2,-3.7225928,-15.6473465,4.2310467
701.345445,70.98,0.166667,0.0,70.98,2,0.0,1000.0,379.261644,Normal_2,-14.364689,-1.977522,-0.48519197
101.936878,888.96,1.0,0.0,888.96,12,0.0,2000.0,790.509043,Normal_2,12.600061,-12.47721,-4.4488
2112.383095,0.0,0.0,0.0,0.0,0,1437.963388,2500.0,763.38027,Normal_3,-10.511926,12.496125,-2.7654855
2136.215769,1846.03,1.0,507.32,1338.71,33,187.819777,4500.0,1082.35936,Normal_1,14.177765,-4.5660343,-6.3012633
1446.080403,0.0,0.0,0.0,0.0,0,75.50221,1700.0,361.533622,Normal_2,-18.531046,7.613039,-5.087219
745.342323,49.25,0.083333,49.25,0.0,1,0.0,1000.0,370.390221,Normal_2,-14.946237,0.40243465,1.2440004
3249.347926,438.12,1.0,59.2,378.92,27,2195.21579,5000.0,1021.827215,Normal_3,4.554503,0.61141133,-10.582156
37.324758,0.0,0.0,0.0,0.0,0,720.142017,4000.0,0.0,Normal_2,-6.889294,0.07158156,13.37402
1.956658,393.71,0.416667,168.71,225.0,6,0.0,1700.0,178.707279,Normal_2,-7.586957,-11.578436,2.9136062
2859.393734,0.0,0.0,0.0,0.0,0,841.853868,3500.0,890.878231,Normal_3,-8.486171,12.013582,-6.6125464
1070.59508,0.0,0.0,0.0,0.0,0,54.379041,1200.0,1513.629514,Normal_2,-9.067509,4.618758,6.1615486
969.583332,0.0,0.0,0.0,0.0,0,19.587825,2500.0,481.98,Normal_2,-11.158867,6.151201,0.58302486
4.930929,189.72,1.0,0.0,189.72,9,0.0,1500.0,284.411628,Normal_2,5.9620547,-19.42988,-5.7894917
493.557307,1653.34,0.583333,559.83,1093.51,13,1949.228028,2500.0,3719.691848,Normal_1,-0.23337708,-9.428243,1.0743853
214.592814,0.0,0.0,0.0,0.0,0,1306.528549,3000.0,28.36165,Normal_2,-9.5486555,10.746846,3.5905192
1986.566642,551.06,0.375,551.06,0.0,11,2147.863293,2500.0,583.355186,Normal_3,-6.7192035,0.9734047,-7.8290815
825.207867,0.0,0.0,0.0,0.0,0,1270.8469,2500.0,411.215805,Normal_3,-10.539081,9.785846,1.6103355
18.906225,143.73,0.25,0.0,143.73,3,0.0,2500.0,0.0,Normal_2,-8.635166,-7.8070717,7.5945735
525.3186,1604.97,0.9,0.0,1604.97,9,0.0,1000.0,1059.917432,Normal_1,15.544868,-8.790948,-5.5658703
26.969302,417.7,1.0,0.0,417.7,14,0.0,2000.0,447.030311,Normal_2,8.679798,-15.674947,-4.8791523
197.931794,1946.25,1.0,816.91,1129.34,40,0.0,1200.0,1957.052996,Normal_1,8.932108,-4.657985,-5.0354495
2481.696036,1326.09,0.583333,1326.09,0.0,15,2033.191162,3500.0,1491.960053,Normal_3,0.725962,0.030901125,-5.4488907
1978.669021,1224.01,0.916667,803.85,420.16,41,0.0,3500.0,429.743823,Normal_1,4.774221,-1.7028724,-4.9757977
0.0,54.0,0.166667,0.0,54.0,2,0.0,4000.0,0.0,Normal_2,-5.1529098,-5.3706827,11.657158
481.807171,2331.4,0.75,842.9,1488.5,24,0.0,4500.0,1859.888094,Normal_1,15.122317,-6.502277,-1.3017035
1096.991698,1567.12,1.0,826.63,740.49,37,0.0,1200.0,993.247869,Normal_1,7.3750625,-5.017218,-5.691144
214.699856,440.44,1.0,440.44,0.0,22,0.0,3000.0,541.027445,Normal_2,5.929676,-13.788589,-0.9327365
71.160989,317.1,1.0,0.0,317.1,10,0.0,1000.0,169.458993,Normal_2,6.310764,-17.379885,-8.3631315
1779.435899,0.0,0.0,0.0,0.0,0,2131.824562,2000.0,2563.051966,Normal_3,-4.750818,10.453991,6.300025
204.166295,2630.52,1.0,1769.34,861.18,96,0.0,4000.0,2534.005357,Normal_1,13.085621,0.5500583,-3.855191
1120.057407,417.72,0.333333,0.0,417.72,4,1176.894248,2000.0,1362.230146,Normal_3,-6.7730794,-0.6179924,-6.4577518
18.810493,0.0,0.0,0.0,0.0,0,189.012877,7500.0,714.958591,Normal_2,1.064694,-0.6005637,13.442489
0.0,240.1,0.583333,0.0,240.1,7,0.0,2500.0,0.0,Normal_2,-4.5945826,-15.294745,2.954439
2660.23788,0.0,0.0,0.0,0.0,0,1646.928989,3000.0,499.241223,Normal_3,-8.796047,13.607279,-3.9624124
1806.895078,223.6,0.083333,223.6,0.0,1,855.065409,2000.0,1003.294384,Normal_3,-10.881299,3.8601794,-4.346634
7.314379,448.74,1.0,0.0,448.74,20,0.0,3500.0,556.071033,Normal_2,9.103674,-12.322766,-2.1695836
1363.93317,74.0,0.083333,74.0,0.0,1,0.0,1500.0,330.099968,Normal_2,-14.18732,2.304514,-1.6557474
0.0,0.0,0.0,0.0,0.0,0,72.388903,3000.0,197.845282,Normal_2,-10.182949,0.307201,13.29102
1764.972148,95.44,0.416667,0.0,95.44,5,0.0,5000.0,2686.89785,Normal_1,-3.8400493,1.9675511,-2.9127395
2490.340771,2197.28,0.833333,2064.28,133.0,40,0.0,4200.0,775.676457,Normal_1,3.7616043,-0.9691403,-3.5855496
462.340941,125.0,0.416667,0.0,125.0,5,0.0,500.0,250.788354,Normal_2,-9.896908,-11.37047,1.1498468
418.937604,1166.24,0.75,679.73,486.51,39,0.0,7000.0,846.60721,Normal_1,7.972281,-4.2052736,2.4842634
387.967458,944.49,1.0,0.0,944.49,23,0.0,1000.0,831.708548,Normal_2,11.20165,-10.184074,-6.565029
87.217542,205.46,0.416667,205.46,0.0,5,0.0,1600.0,335.650351,Normal_2,-9.836097,-12.31598,3.3278944
236.264094,1949.62,1.0,1430.92,518.7,38,0.0,1800.0,1679.271891,Normal_1,6.9571023,-3.2877784,-3.2397287
550.50988,194.03,0.583333,194.03,0.0,7,0.0,4000.0,589.020267,Normal_2,0.47286025,-12.243427,9.007852
951.309137,137.03,0.111111,137.03,0.0,3,1171.933912,1200.0,312.729653,Normal_2,-13.9768,9.671053,4.9227166
158.038938,1780.83,1.0,1697.47,83.36,51,0.0,4500.0,1892.999476,Normal_1,8.873433,-1.4867356,0.029278716
327.576438,2352.24,0.25,2352.24,0.0,16,0.0,6500.0,3931.602949,Normal_1,-0.31785426,-0.264193,4.0009284
2677.340611,1443.89,0.833333,1255.71,188.18,35,0.0,8000.0,707.157146,Normal_1,5.5911713,4.024201,-2.084205
2444.389258,0.0,0.0,0.0,0.0,0,702.838293,2500.0,494.810805,Normal_3,-11.17102,10.862963,-5.5591836
759.198024,1769.79,0.5,1359.89,409.9,9,0.0,2500.0,662.501323,Normal_1,-1.2827281,-5.2198634,1.1895422
1066.830615,509.94,1.0,0.0,509.94,27,0.0,1000.0,812.018361,Normal_2,5.9962726,-7.241533,-8.947137
179.29326,217.77,0.25,0.0,217.77,9,2508.079327,3000.0,211.406239,Normal_3,-5.323414,2.0887725,-7.6690235
0.0,181.0,0.083333,181.0,0.0,1,0.0,2500.0,165.763083,Normal_2,-9.771785,-3.1437519,9.147144
91.011429,1023.55,0.75,788.15,235.4,20,0.0,3000.0,853.805054,Normal_2,1.6076486,-6.8038707,0.066200905
624.717922,0.0,0.0,0.0,0.0,0,1761.331946,1200.0,901.464465,Normal_3,-11.07106,11.578554,7.5274487
1363.414177,0.0,0.0,0.0,0.0,0,56.326164,1500.0,307.813989,Normal_2,-20.35021,7.386358,-4.158827
98.46389,1206.38,1.0,1017.26,189.12,17,0.0,6500.0,1146.597649,Normal_1,7.3182755,-6.2415657,2.9672272
677.26162,0.0,0.0,0.0,0.0,0,1532.532738,1500.0,334.141296,Normal_3,-12.7456875,12.065787,7.3172345
1540.337706,551.62,0.833333,360.0,191.62,16,0.0,1500.0,655.465567,Normal_2,-2.6695578,-7.1198244,-6.947823
528.095171,868.74,0.9,677.74,191.0,22,0.0,600.0,1013.601058,Normal_2,0.7032324,-8.129547,-5.4773684
1095.420541,806.37,0.5,806.37,0.0,9,1042.684174,2500.0,249.737718,Normal_2,-6.055779,0.17073794,-5.5169754
42.443032,0.0,0.0,0.0,0.0,0,433.039278,2400.0,655.942526,Normal_2,-9.632285,1.614877,12.268153
11.567196,116.97,0.25,0.0,116.97,6,0.0,2500.0,387.714131,Normal_2,-8.961103,-7.8081827,6.904432
41.13959,235.0,1.0,0.0,235.0,12,0.0,3000.0,265.356425,Normal_2,7.3994417,-15.612433,-1.6654656
83.442168,0.0,0.0,0.0,0.0,0,91.564073,750.0,36.205265,Normal_2,-15.90562,3.4850104,11.504308
1096.228243,313.38,0.083333,313.38,0.0,1,0.0,5000.0,502.501173,Normal_2,-6.9731145,4.209278,-1.21805
173.075416,0.0,0.0,0.0,0.0,0,1193.999651,1200.0,329.112626,Normal_2,-14.028513,9.692077,9.816358
250.758639,1274.55,1.0,771.58,502.97,25,0.0,7000.0,1282.879804,Normal_1,8.921479,-5.943406,2.3558025
118.46707,1643.85,1.0,187.02,1456.83,29,0.0,7000.0,1624.984429,Normal_1,13.31233,-5.907595,0.51691127
37.765185,158.64,0.375,0.0,158.64,3,0.0,1500.0,178.288853,Normal_2,-9.817912,-11.135743,3.3971832
2006.793571,485.92,1.0,129.2,356.72,24,0.0,4500.0,461.233712,Normal_2,7.99218,-8.517601,0.39012235
16.167257,171.9,1.0,0.0,171.9,10,0.0,1500.0,145.002943,Normal_2,5.463236,-19.028471,-5.5807147
1343.394224,2604.52,0.666667,2406.12,198.4,39,0.0,6000.0,710.851447,Normal_1,6.7053223,3.081799,-0.7158728
481.20549,1520.98,0.833333,1129.8,391.18,24,0.0,6000.0,1477.598975,Normal_1,6.3425064,-4.4947686,2.8578844
